C11_0017	COG0009	9/9	Putative translation factor (SUA5)	Translation, ribosomal structure and biogenesis
C35_0036	COG0515	9/9	Serine/threonine protein kinase	Transcription
C35_0037	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C35_0040	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C35_0043	COG1983	3/9	Putative stress-responsive transcriptional regulator	Transcription
C35_0052	COG1595	9/9	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	Transcription
C36_0035	COG0202	9/9	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	Transcription
C36_0087	COG1309	9/9	Transcriptional regulator	Transcription
C36_0100	COG3284	2/9	Transcriptional activator of acetoin/glycerol metabolism	Transcription
C36_0105	COG1802	8/9	Transcriptional regulators	Transcription
C36_0118	COG1309	9/9	Transcriptional regulator	Transcription
C36_0120	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C36_0136	COG1522	7/9	Transcriptional regulators	Transcription
C36_0150	COG0846	8/9	NAD-dependent protein deacetylases, SIR2 family	Transcription
C36_0156	COG1309	9/9	Transcriptional regulator	Transcription
C36_0158	COG0583	9/9	Transcriptional regulator	Transcription
C36_0159	COG1609	8/9	Transcriptional regulators	Transcription
C36_0163	COG1733	6/9	Predicted transcriptional regulators	Transcription
C36_0166	COG1309	9/9	Transcriptional regulator	Transcription
C36_0167	COG1309	9/9	Transcriptional regulator	Transcription
C36_0174	COG0583	9/9	Transcriptional regulator	Transcription
C36_0175	COG1733	6/9	Predicted transcriptional regulators	Transcription
C36_0184	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C36_0200	COG1846	9/9	Transcriptional regulators	Transcription
C36_0202	COG2208	5/9	Serine phosphatase RsbU, regulator of sigma subunit	Transcription
C36_0215	COG2188	8/9	Transcriptional regulators	Transcription
C36_0231	COG2188	8/9	Transcriptional regulators	Transcription
C36_0236	COG0640	9/9	Predicted transcriptional regulators	Transcription
C36_0240	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C36_0261	COG1802	8/9	Transcriptional regulators	Transcription
C36_0265	COG1309	9/9	Transcriptional regulator	Transcription
C36_0274	COG1309	9/9	Transcriptional regulator	Transcription
C36_0276	COG1940	9/9	Transcriptional regulator/sugar kinase	Transcription
C36_0289	COG1522	7/9	Transcriptional regulators	Transcription
C36_0294	COG2771	8/9	DNA-binding HTH domain-containing proteins	Transcription
C36_0297	COG3284	2/9	Transcriptional activator of acetoin/glycerol metabolism	Transcription
C36_0309	COG2771	8/9	DNA-binding HTH domain-containing proteins	Transcription
C36_0318	COG1309	9/9	Transcriptional regulator	Transcription
C36_0322	COG1309	9/9	Transcriptional regulator	Transcription
C37_0012	COG1609	8/9	Transcriptional regulators	Transcription
C39_0004	COG1802	8/9	Transcriptional regulators	Transcription
C39_0015	COG1349	6/9	Transcriptional regulators of sugar metabolism	Transcription
C39_0022	COG1414	8/9	Transcriptional regulator	Transcription
C39_0038	COG1595	9/9	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	Transcription
C39_0049	COG2390	3/9	Transcriptional regulator, contains sigma factor-related N-terminal domain	Transcription
C39_0079	COG4977	3/9	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	Transcription
C39_0104	COG1737	4/9	Transcriptional regulators	Transcription
C39_0108	COG1309	9/9	Transcriptional regulator	Transcription
C39_0127	COG2188	8/9	Transcriptional regulators	Transcription
C39_0135	COG1061	9/9	DNA or RNA helicases of superfamily II	Transcription
C39_0141	COG0553	8/9	Superfamily II DNA/RNA helicases, SNF2 family	Transcription
C39_0161	COG2188	8/9	Transcriptional regulators	Transcription
C39_0181	COG1309	9/9	Transcriptional regulator	Transcription
C39_0200	COG0317	9/9	Guanosine polyphosphate pyrophosphohydrolases/synthetases	Transcription
C39_0219	COG0789	9/9	Predicted transcriptional regulators	Transcription
C39_0243	COG2186	9/9	Transcriptional regulators	Transcription
C39_0251	COG1609	8/9	Transcriptional regulators	Transcription
C39_0266	COG0640	9/9	Predicted transcriptional regulators	Transcription
C39_0268	COG0640	9/9	Predicted transcriptional regulators	Transcription
C39_0288	COG1414	8/9	Transcriptional regulator	Transcription
C39_0292	COG1846	9/9	Transcriptional regulators	Transcription
C39_0304	COG1595	9/9	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	Transcription
C3_0008	COG1609	8/9	Transcriptional regulators	Transcription
C3_0025	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C3_0026	COG1167	9/9	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	Transcription
C3_0028	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C3_0030	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C3_0034	COG1396	8/9	Predicted transcriptional regulators	Transcription
C3_0037	COG0789	9/9	Predicted transcriptional regulators	Transcription
C3_0040	COG0583	9/9	Transcriptional regulator	Transcription
C3_0046	COG1846	9/9	Transcriptional regulators	Transcription
C3_0056	COG1167	9/9	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	Transcription
C3_0077	COG1522	7/9	Transcriptional regulators	Transcription
C3_0078	COG2207	8/9	AraC-type DNA-binding domain-containing proteins	Transcription
C3_0083	COG2207	8/9	AraC-type DNA-binding domain-containing proteins	Transcription
C3_0094	COG1309	9/9	Transcriptional regulator	Transcription
C3_0099	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C3_0102	COG1414	8/9	Transcriptional regulator	Transcription
C40_0013	COG1349	6/9	Transcriptional regulators of sugar metabolism	Transcription
C40_0022	COG1414	8/9	Transcriptional regulator	Transcription
C41_0035	COG1309	9/9	Transcriptional regulator	Transcription
C41_0052	COG0513	9/9	Superfamily II DNA and RNA helicases	Transcription
C41_0053	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C41_0064	COG3279	3/9	Response regulator of the LytR/AlgR family	Transcription
C41_0074	COG1309	9/9	Transcriptional regulator	Transcription
C41_0080	COG1595	9/9	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	Transcription
C41_0092	COG1309	9/9	Transcriptional regulator	Transcription
C41_0098	COG1476	1/9	Predicted transcriptional regulators	Transcription
C41_0108	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C41_0113	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C41_0117	COG1802	8/9	Transcriptional regulators	Transcription
C41_0119	COG1309	9/9	Transcriptional regulator	Transcription
C41_0134	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C41_0143	COG1846	9/9	Transcriptional regulators	Transcription
C41_0152	COG1278	9/9	Cold shock proteins	Transcription
C41_0158	COG1061	9/9	DNA or RNA helicases of superfamily II	Transcription
C41_0162	COG2207	8/9	AraC-type DNA-binding domain-containing proteins	Transcription
C41_0168	COG1846	9/9	Transcriptional regulators	Transcription
C41_0170	COG1846	9/9	Transcriptional regulators	Transcription
C41_0182	COG1396	8/9	Predicted transcriptional regulators	Transcription
C41_0186	COG1309	9/9	Transcriptional regulator	Transcription
C42_0012	COG1316	9/9	Transcriptional regulator	Transcription
C42_0020	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C42_0057	COG4565	4/9	Response regulator of citrate/malate metabolism	Transcription
C48_0019	COG1733	6/9	Predicted transcriptional regulators	Transcription
C48_0022	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C49_0002	COG4565	4/9	Response regulator of citrate/malate metabolism	Transcription
C49_0011	COG1846	9/9	Transcriptional regulators	Transcription
C49_0014	COG1846	9/9	Transcriptional regulators	Transcription
C49_0017	COG1733	6/9	Predicted transcriptional regulators	Transcription
C49_0020	COG1309	9/9	Transcriptional regulator	Transcription
C49_0023	COG1846	9/9	Transcriptional regulators	Transcription
C49_0039	COG1309	9/9	Transcriptional regulator	Transcription
C49_0047	COG2771	8/9	DNA-binding HTH domain-containing proteins	Transcription
C49_0052	COG0583	9/9	Transcriptional regulator	Transcription
C49_0056	COG1309	9/9	Transcriptional regulator	Transcription
C49_0060	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C49_0061	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C49_0066	COG1695	9/9	Predicted transcriptional regulators	Transcription
C49_0075	COG4941	2/9	Predicted RNA polymerase sigma factor containing a TPR repeat domain	Transcription
C49_0081	COG0583	9/9	Transcriptional regulator	Transcription
C49_0086	COG3835	0/9	Sugar diacid utilization regulator	Transcription
C49_0097	COG1309	9/9	Transcriptional regulator	Transcription
C49_0106	COG0583	9/9	Transcriptional regulator	Transcription
C49_0148	COG1802	8/9	Transcriptional regulators	Transcription
C49_0149	COG4977	3/9	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	Transcription
C4_0014	COG1309	9/9	Transcriptional regulator	Transcription
C4_0021	COG1959	5/9	Predicted transcriptional regulator	Transcription
C4_0022	COG1309	9/9	Transcriptional regulator	Transcription
C4_0032	COG0583	9/9	Transcriptional regulator	Transcription
C4_0035	COG1167	9/9	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	Transcription
C4_0037	COG1309	9/9	Transcriptional regulator	Transcription
C4_0046	COG1802	8/9	Transcriptional regulators	Transcription
C4_0061	COG1309	9/9	Transcriptional regulator	Transcription
C4_0066	COG1802	8/9	Transcriptional regulators	Transcription
C4_0067	COG1309	9/9	Transcriptional regulator	Transcription
C4_0071	COG1309	9/9	Transcriptional regulator	Transcription
C4_0084	COG0583	9/9	Transcriptional regulator	Transcription
C4_0098	COG1309	9/9	Transcriptional regulator	Transcription
C4_0103	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C4_0103	COG2909	4/9	ATP-dependent transcriptional regulator	Transcription
C4_0107	COG1309	9/9	Transcriptional regulator	Transcription
C4_0153	COG1278	9/9	Cold shock proteins	Transcription
C4_0162	COG1609	8/9	Transcriptional regulators	Transcription
C4_0169	COG0583	9/9	Transcriptional regulator	Transcription
C4_0182	COG1309	9/9	Transcriptional regulator	Transcription
C4_0199	COG3284	2/9	Transcriptional activator of acetoin/glycerol metabolism	Transcription
C4_0214	COG1802	8/9	Transcriptional regulators	Transcription
C4_0230	COG1846	9/9	Transcriptional regulators	Transcription
C4_0238	COG0515	9/9	Serine/threonine protein kinase	Transcription
C4_0250	COG1521	6/9	Putative transcriptional regulator, homolog of Bvg accessory factor	Transcription
C4_0268	COG1329	9/9	Transcriptional regulators, similar to M. xanthus CarD	Transcription
C4_0280	COG1609	8/9	Transcriptional regulators	Transcription
C4_0282	COG1309	9/9	Transcriptional regulator	Transcription
C4_0283	COG2186	9/9	Transcriptional regulators	Transcription
C4_0298	COG1309	9/9	Transcriptional regulator	Transcription
C4_0313	COG1846	9/9	Transcriptional regulators	Transcription
C4_0325	COG0515	9/9	Serine/threonine protein kinase	Transcription
C4_0333	COG2378	9/9	Predicted transcriptional regulator	Transcription
C4_0334	COG1733	6/9	Predicted transcriptional regulators	Transcription
C4_0347	COG1167	9/9	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs	Transcription
C4_0368	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C4_0401	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C4_0411	COG0583	9/9	Transcriptional regulator	Transcription
C4_0412	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C4_0414	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C4_0431	COG0515	9/9	Serine/threonine protein kinase	Transcription
C4_0449	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C4_0462	COG0640	9/9	Predicted transcriptional regulators	Transcription
C4_0473	COG2378	9/9	Predicted transcriptional regulator	Transcription
C4_0486	COG0515	9/9	Serine/threonine protein kinase	Transcription
C4_0492	COG2186	9/9	Transcriptional regulators	Transcription
C4_0500	COG1983	3/9	Putative stress-responsive transcriptional regulator	Transcription
C4_0513	COG1396	8/9	Predicted transcriptional regulators	Transcription
C4_0517	COG1802	8/9	Transcriptional regulators	Transcription
C4_0529	COG1396	8/9	Predicted transcriptional regulators	Transcription
C4_0542	COG1309	9/9	Transcriptional regulator	Transcription
C4_0544	COG1396	8/9	Predicted transcriptional regulators	Transcription
C4_0553	COG5340	2/9	Predicted transcriptional regulator	Transcription
C4_0562	COG1940	9/9	Transcriptional regulator/sugar kinase	Transcription
C4_0578	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C50_0012	COG2771	8/9	DNA-binding HTH domain-containing proteins	Transcription
C50_0025	COG1522	7/9	Transcriptional regulators	Transcription
C50_0026	COG0515	9/9	Serine/threonine protein kinase	Transcription
C50_0049	COG0515	9/9	Serine/threonine protein kinase	Transcription
C50_0106	COG1158	9/9	Transcription termination factor	Transcription
C50_0118	COG2207	8/9	AraC-type DNA-binding domain-containing proteins	Transcription
C50_0131	COG0640	9/9	Predicted transcriptional regulators	Transcription
C50_0139	COG1802	8/9	Transcriptional regulators	Transcription
C50_0170	COG0454	9/9	Histone acetyltransferase HPA2 and related acetyltransferases	Transcription
C50_0179	COG0583	9/9	Transcriptional regulator	Transcription
C50_0186	COG1309	9/9	Transcriptional regulator	Transcription
C50_0222	COG0515	9/9	Serine/threonine protein kinase	Transcription
C50_0226	COG0640	9/9	Predicted transcriptional regulators	Transcription
C50_0230	COG0640	9/9	Predicted transcriptional regulators	Transcription
C50_0237	COG0745	9/9	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	Transcription
C50_0243	COG2771	8/9	DNA-binding HTH domain-containing proteins	Transcription
C50_0266	COG2207	8/9	AraC-type DNA-binding domain-containing proteins	Transcription
C51_0021	COG1309	9/9	Transcriptional regulator	Transcription
C51_0047	COG1846	9/9	Transcriptional regulators	Transcription
C52_0001	COG1309	9/9	Transcriptional regulator	Transcription
C52_0010	COG1940	9/9	Transcriptional regulator/sugar kinase	Transcription
C52_0027	COG2197	8/9	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	Transcription
C52_0041	COG1733	6/9	Predicted transcriptional regulators	Transcription
C52_0051	COG2390	3/9	Transcriptional regulator, contains sigma factor-related N-terminal domain	Transcription
